code_dantai,code_pref,code_muni,name_pref,name_muni,name_muni_kana
74454,7,445,福島県,金山町,ｶﾈﾔﾏﾏﾁ
74462,7,446,福島県,昭和村,ｼｮｳﾜﾑﾗ
74471,7,447,福島県,会津美里町,ｱｲﾂﾞﾐｻﾄﾏﾁ
74616,7,461,福島県,西郷村,ﾆｼｺﾞｳﾑﾗ
74641,7,464,福島県,泉崎村,ｲｽﾞﾐｻﾞｷﾑﾗ
74659,7,465,福島県,中島村,ﾅｶｼﾞﾏﾑﾗ
74667,7,466,福島県,矢吹町,ﾔﾌﾞｷﾏﾁ
74811,7,481,福島県,棚倉町,ﾀﾅｸﾞﾗﾏﾁ
74829,7,482,福島県,矢祭町,ﾔﾏﾂﾘﾏﾁ
74837,7,483,福島県,塙町,ﾊﾅﾜﾏﾁ
74845,7,484,福島県,鮫川村,ｻﾒｶﾞﾜﾑﾗ
75019,7,501,福島県,石川町,ｲｼｶﾜﾏﾁ
75027,7,502,福島県,玉川村,ﾀﾏｶﾜﾑﾗ
75035,7,503,福島県,平田村,ﾋﾗﾀﾑﾗ
75043,7,504,福島県,浅川町,ｱｻｶﾜﾏﾁ
75051,7,505,福島県,古殿町,ﾌﾙﾄﾞﾉﾏﾁ
75213,7,521,福島県,三春町,ﾐﾊﾙﾏﾁ
75221,7,522,福島県,小野町,ｵﾉﾏﾁ
75418,7,541,福島県,広野町,ﾋﾛﾉﾏﾁ
75426,7,542,福島県,楢葉町,ﾅﾗﾊﾏﾁ
75434,7,543,福島県,富岡町,ﾄﾐｵｶﾏﾁ
75442,7,544,福島県,川内村,ｶﾜｳﾁﾑﾗ
75451,7,545,福島県,大熊町,ｵｵｸﾏﾏﾁ
75469,7,546,福島県,双葉町,ﾌﾀﾊﾞﾏﾁ
75477,7,547,福島県,浪江町,ﾅﾐｴﾏﾁ
75485,7,548,福島県,葛尾村,ｶﾂﾗｵﾑﾗ
75612,7,561,福島県,新地町,ｼﾝﾁﾏﾁ
75647,7,564,福島県,飯舘村,ｲｲﾀﾃﾑﾗ
80004,8,0,茨城県,,
82015,8,201,茨城県,水戸市,ﾐﾄｼ
82023,8,202,茨城県,日立市,ﾋﾀﾁｼ
82031,8,203,茨城県,土浦市,ﾂﾁｳﾗｼ
82040,8,204,茨城県,古河市,ｺｶﾞｼ
82058,8,205,茨城県,石岡市,ｲｼｵｶｼ
82074,8,207,茨城県,結城市,ﾕｳｷｼ
82082,8,208,茨城県,龍ケ崎市,ﾘｭｳｶﾞｻｷｼ
82104,8,210,茨城県,下妻市,ｼﾓﾂﾏｼ
82112,8,211,茨城県,常総市,ｼﾞｮｳｿｳｼ
82121,8,212,茨城県,常陸太田市,ﾋﾀﾁｵｵﾀｼ
82147,8,214,茨城県,高萩市,ﾀｶﾊｷﾞｼ
82155,8,215,茨城県,北茨城市,ｷﾀｲﾊﾞﾗｷｼ
82163,8,216,茨城県,笠間市,ｶｻﾏｼ
82171,8,217,茨城県,取手市,ﾄﾘﾃﾞｼ
82198,8,219,茨城県,牛久市,ｳｼｸｼ
82201,8,220,茨城県,つくば市,ﾂｸﾊﾞｼ
82210,8,221,茨城県,ひたちなか市,ﾋﾀﾁﾅｶｼ
82228,8,222,茨城県,鹿嶋市,ｶｼﾏｼ
82236,8,223,茨城県,潮来市,ｲﾀｺｼ
82244,8,224,茨城県,守谷市,ﾓﾘﾔｼ
82252,8,225,茨城県,常陸大宮市,ﾋﾀﾁｵｵﾐﾔｼ
82261,8,226,茨城県,那珂市,ﾅｶｼ
82279,8,227,茨城県,筑西市,ﾁｸｾｲｼ
82287,8,228,茨城県,坂東市,ﾊﾞﾝﾄﾞｳｼ
82295,8,229,茨城県,稲敷市,ｲﾅｼｷｼ
82309,8,230,茨城県,かすみがうら市,ｶｽﾐｶﾞｳﾗｼ
82317,8,231,茨城県,桜川市,ｻｸﾗｶﾞﾜｼ
82325,8,232,茨城県,神栖市,ｶﾐｽｼ
82333,8,233,茨城県,行方市,ﾅﾒｶﾞﾀｼ
82341,8,234,茨城県,鉾田市,ﾎｺﾀｼ
82350,8,235,茨城県,つくばみらい市,ﾂｸﾊﾞﾐﾗｲｼ
82368,8,236,茨城県,小美玉市,ｵﾐﾀﾏｼ
83020,8,302,茨城県,茨城町,ｲﾊﾞﾗｷﾏﾁ
83097,8,309,茨城県,大洗町,ｵｵｱﾗｲﾏﾁ
83101,8,310,茨城県,城里町,ｼﾛｻﾄﾏﾁ
83411,8,341,茨城県,東海村,ﾄｳｶｲﾑﾗ
83640,8,364,茨城県,大子町,ﾀﾞｲｺﾞﾏﾁ
84425,8,442,茨城県,美浦村,ﾐﾎﾑﾗ
84433,8,443,茨城県,阿見町,ｱﾐﾏﾁ
84476,8,447,茨城県,河内町,ｶﾜﾁﾏﾁ
85219,8,521,茨城県,八千代町,ﾔﾁﾖﾏﾁ
85421,8,542,茨城県,五霞町,ｺﾞｶﾏﾁ
85464,8,546,茨城県,境町,ｻｶｲﾏﾁ
85642,8,564,茨城県,利根町,ﾄﾈﾏﾁ
90000,9,0,栃木県,,
92011,9,201,栃木県,宇都宮市,ｳﾂﾉﾐﾔｼ
92029,9,202,栃木県,足利市,ｱｼｶｶﾞｼ
92037,9,203,栃木県,栃木市,ﾄﾁｷﾞｼ
92045,9,204,栃木県,佐野市,ｻﾉｼ
92053,9,205,栃木県,鹿沼市,ｶﾇﾏｼ
92061,9,206,栃木県,日光市,ﾆｯｺｳｼ
92088,9,208,栃木県,小山市,ｵﾔﾏｼ
92096,9,209,栃木県,真岡市,ﾓｵｶｼ
92100,9,210,栃木県,大田原市,ｵｵﾀﾜﾗｼ
92118,9,211,栃木県,矢板市,ﾔｲﾀｼ
92134,9,213,栃木県,那須塩原市,ﾅｽｼｵﾊﾞﾗｼ
92142,9,214,栃木県,さくら市,ｻｸﾗｼ
92151,9,215,栃木県,那須烏山市,ﾅｽｶﾗｽﾔﾏｼ
92169,9,216,栃木県,下野市,ｼﾓﾂｹｼ
93017,9,301,栃木県,上三川町,ｶﾐﾉｶﾜﾏﾁ
93424,9,342,栃木県,益子町,ﾏｼｺﾏﾁ
93432,9,343,栃木県,茂木町,ﾓﾃｷﾞﾏﾁ
93441,9,344,栃木県,市貝町,ｲﾁｶｲﾏﾁ
93459,9,345,栃木県,芳賀町,ﾊｶﾞﾏﾁ
93611,9,361,栃木県,壬生町,ﾐﾌﾞﾏﾁ
93645,9,364,栃木県,野木町,ﾉｷﾞﾏﾁ
93840,9,384,栃木県,塩谷町,ｼｵﾔﾏﾁ
93866,9,386,栃木県,高根沢町,ﾀｶﾈｻﾞﾜﾏﾁ
94072,9,407,栃木県,那須町,ﾅｽﾏﾁ
94111,9,411,栃木県,那珂川町,ﾅｶｶﾞﾜﾏﾁ
100005,10,0,群馬県,,
102016,10,201,群馬県,前橋市,ﾏｴﾊﾞｼｼ
102024,10,202,群馬県,高崎市,ﾀｶｻｷｼ
102032,10,203,群馬県,桐生市,ｷﾘｭｳｼ
102041,10,204,群馬県,伊勢崎市,ｲｾｻｷｼ
102059,10,205,群馬県,太田市,ｵｵﾀｼ
102067,10,206,群馬県,沼田市,ﾇﾏﾀｼ
102075,10,207,群馬県,館林市,ﾀﾃﾊﾞﾔｼｼ
102083,10,208,群馬県,渋川市,ｼﾌﾞｶﾜｼ
102091,10,209,群馬県,藤岡市,ﾌｼﾞｵｶｼ
102105,10,210,群馬県,富岡市,ﾄﾐｵｶｼ
102113,10,211,群馬県,安中市,ｱﾝﾅｶｼ
102121,10,212,群馬県,みどり市,ﾐﾄﾞﾘｼ
103446,10,344,群馬県,榛東村,ｼﾝﾄｳﾑﾗ
103454,10,345,群馬県,吉岡町,ﾖｼｵｶﾏﾁ
103667,10,366,群馬県,上野村,ｳｴﾉﾑﾗ
103675,10,367,群馬県,神流町,ｶﾝﾅﾏﾁ
103829,10,382,群馬県,下仁田町,ｼﾓﾆﾀﾏﾁ
103837,10,383,群馬県,南牧村,ﾅﾝﾓｸﾑﾗ
103845,10,384,群馬県,甘楽町,ｶﾝﾗﾏﾁ
104213,10,421,群馬県,中之条町,ﾅｶﾉｼﾞﾖｳﾏﾁ
104248,10,424,群馬県,長野原町,ﾅｶﾞﾉﾊﾗﾏﾁ
104256,10,425,群馬県,嬬恋村,ﾂﾏｺﾞｲﾑﾗ
104264,10,426,群馬県,草津町,ｸｻﾂﾏﾁ
104281,10,428,群馬県,高山村,ﾀｶﾔﾏﾑﾗ
104299,10,429,群馬県,東吾妻町,ﾋｶﾞｼｱｶﾞﾂﾏﾏﾁ
104434,10,443,群馬県,片品村,ｶﾀｼﾅﾑﾗ
104442,10,444,群馬県,川場村,ｶﾜﾊﾞﾑﾗ
104485,10,448,群馬県,昭和村,ｼｮｳﾜﾑﾗ
104493,10,449,群馬県,みなかみ町,ﾐﾅｶﾐﾏﾁ
104647,10,464,群馬県,玉村町,ﾀﾏﾑﾗﾏﾁ
105210,10,521,群馬県,板倉町,ｲﾀｸﾗﾏﾁ
105228,10,522,群馬県,明和町,ﾒｲﾜﾏﾁ
105236,10,523,群馬県,千代田町,ﾁﾖﾀﾞﾏﾁ
105244,10,524,群馬県,大泉町,ｵｵｲｽﾞﾐﾏﾁ
105252,10,525,群馬県,邑楽町,ｵｳﾗﾏﾁ
110001,11,0,埼玉県,,
111007,11,100,埼玉県,さいたま市,ｻｲﾀﾏｼ
112011,11,201,埼玉県,川越市,ｶﾜｺﾞｴｼ
112020,11,202,埼玉県,熊谷市,ｸﾏｶﾞﾔｼ
112038,11,203,埼玉県,川口市,ｶﾜｸﾞﾁｼ
112062,11,206,埼玉県,行田市,ｷﾞﾖｳﾀﾞｼ
112071,11,207,埼玉県,秩父市,ﾁﾁﾌﾞｼ
112089,11,208,埼玉県,所沢市,ﾄｺﾛｻﾞﾜｼ
112097,11,209,埼玉県,飯能市,ﾊﾝﾉｳｼ
112101,11,210,埼玉県,加須市,ｶｿﾞｼ
112119,11,211,埼玉県,本庄市,ﾎﾝｼﾞﾖｳｼ
112127,11,212,埼玉県,東松山市,ﾋｶﾞｼﾏﾂﾔﾏｼ
112143,11,214,埼玉県,春日部市,ｶｽｶﾍﾞｼ
112151,11,215,埼玉県,狭山市,ｻﾔﾏｼ
112160,11,216,埼玉県,羽生市,ﾊﾆﾕｳｼ
112178,11,217,埼玉県,鴻巣市,ｺｳﾉｽｼ
112186,11,218,埼玉県,深谷市,ﾌｶﾔｼ
112194,11,219,埼玉県,上尾市,ｱｹﾞｵｼ
112216,11,221,埼玉県,草加市,ｿｳｶｼ
112224,11,222,埼玉県,越谷市,ｺｼｶﾞﾔｼ
112232,11,223,埼玉県,蕨市,ﾜﾗﾋﾞｼ
112241,11,224,埼玉県,戸田市,ﾄﾀﾞｼ
112259,11,225,埼玉県,入間市,ｲﾙﾏｼ
112275,11,227,埼玉県,朝霞市,ｱｻｶｼ
112283,11,228,埼玉県,志木市,ｼｷｼ
112291,11,229,埼玉県,和光市,ﾜｺｳｼ
112305,11,230,埼玉県,新座市,ﾆｲｻﾞｼ
112313,11,231,埼玉県,桶川市,ｵｹｶﾞﾜｼ
112321,11,232,埼玉県,久喜市,ｸｷｼ
112330,11,233,埼玉県,北本市,ｷﾀﾓﾄｼ
112348,11,234,埼玉県,八潮市,ﾔｼｵｼ
112356,11,235,埼玉県,富士見市,ﾌｼﾞﾐｼ
112372,11,237,埼玉県,三郷市,ﾐｻﾄｼ
112381,11,238,埼玉県,蓮田市,ﾊｽﾀﾞｼ
112399,11,239,埼玉県,坂戸市,ｻｶﾄﾞｼ
112402,11,240,埼玉県,幸手市,ｻｯﾃｼ
112411,11,241,埼玉県,鶴ヶ島市,ﾂﾙｶﾞｼﾏｼ
112429,11,242,埼玉県,日高市,ﾋﾀﾞｶｼ
112437,11,243,埼玉県,吉川市,ﾖｼｶﾜｼ
112453,11,245,埼玉県,ふじみ野市,ﾌｼﾞﾐﾉｼ
112461,11,246,埼玉県,白岡市,ｼﾗｵｶｼ
113018,11,301,埼玉県,伊奈町,ｲﾅﾏﾁ
113247,11,324,埼玉県,三芳町,ﾐﾖｼﾏﾁ
113263,11,326,埼玉県,毛呂山町,ﾓﾛﾔﾏﾏﾁ
113271,11,327,埼玉県,越生町,ｵｺﾞｾﾏﾁ
113417,11,341,埼玉県,滑川町,ﾅﾒｶﾞﾜﾏﾁ
113425,11,342,埼玉県,嵐山町,ﾗﾝｻﾞﾝﾏﾁ
113433,11,343,埼玉県,小川町,ｵｶﾞﾜﾏﾁ
113468,11,346,埼玉県,川島町,ｶﾜｼﾞﾏﾏﾁ
113476,11,347,埼玉県,吉見町,ﾖｼﾐﾏﾁ
113484,11,348,埼玉県,鳩山町,ﾊﾄﾔﾏﾏﾁ
113492,11,349,埼玉県,ときがわ町,ﾄｷｶﾞﾜﾏﾁ
113611,11,361,埼玉県,横瀬町,ﾖｺｾﾞﾏﾁ
113620,11,362,埼玉県,皆野町,ﾐﾅﾉﾏﾁ
113638,11,363,埼玉県,長瀞町,ﾅｶﾞﾄﾛﾏﾁ
113654,11,365,埼玉県,小鹿野町,ｵｶﾞﾉﾏﾁ
113697,11,369,埼玉県,東秩父村,ﾋｶﾞｼﾁﾁﾌﾞﾑﾗ
113816,11,381,埼玉県,美里町,ﾐｻﾄﾏﾁ
113832,11,383,埼玉県,神川町,ｶﾐｶﾜﾏﾁ
113859,11,385,埼玉県,上里町,ｶﾐｻﾄﾏﾁ
114081,11,408,埼玉県,寄居町,ﾖﾘｲﾏﾁ
114421,11,442,埼玉県,宮代町,ﾐﾔｼﾛﾏﾁ
114642,11,464,埼玉県,杉戸町,ｽｷﾞﾄﾏﾁ
114651,11,465,埼玉県,松伏町,ﾏﾂﾌﾞｼﾏﾁ
120006,12,0,千葉県,,
121002,12,100,千葉県,千葉市,ﾁﾊﾞｼ
122025,12,202,千葉県,銚子市,ﾁｮｳｼｼ
122033,12,203,千葉県,市川市,ｲﾁｶﾜｼ
122041,12,204,千葉県,船橋市,ﾌﾅﾊﾞｼｼ
122050,12,205,千葉県,館山市,ﾀﾃﾔﾏｼ
122068,12,206,千葉県,木更津市,ｷｻﾗﾂﾞｼ
122076,12,207,千葉県,松戸市,ﾏﾂﾄﾞｼ
122084,12,208,千葉県,野田市,ﾉﾀﾞｼ
122106,12,210,千葉県,茂原市,ﾓﾊﾞﾗｼ
122114,12,211,千葉県,成田市,ﾅﾘﾀｼ
122122,12,212,千葉県,佐倉市,ｻｸﾗｼ
122131,12,213,千葉県,東金市,ﾄｳｶﾞﾈｼ
122157,12,215,千葉県,旭市,ｱｻﾋｼ
122165,12,216,千葉県,習志野市,ﾅﾗｼﾉｼ
122173,12,217,千葉県,柏市,ｶｼﾜｼ
122181,12,218,千葉県,勝浦市,ｶﾂｳﾗｼ
122190,12,219,千葉県,市原市,ｲﾁﾊﾗｼ
122203,12,220,千葉県,流山市,ﾅｶﾞﾚﾔﾏｼ
122211,12,221,千葉県,八千代市,ﾔﾁﾖｼ
122220,12,222,千葉県,我孫子市,ｱﾋﾞｺｼ
122238,12,223,千葉県,鴨川市,ｶﾓｶﾞﾜｼ
122246,12,224,千葉県,鎌ケ谷市,ｶﾏｶﾞﾔｼ
122254,12,225,千葉県,君津市,ｷﾐﾂｼ
122262,12,226,千葉県,富津市,ﾌｯﾂｼ
122271,12,227,千葉県,浦安市,ｳﾗﾔｽｼ
122289,12,228,千葉県,四街道市,ﾖﾂｶｲﾄﾞｳｼ
122297,12,229,千葉県,袖ケ浦市,ｿﾃﾞｶﾞｳﾗｼ
122301,12,230,千葉県,八街市,ﾔﾁﾏﾀｼ
122319,12,231,千葉県,印西市,ｲﾝｻﾞｲｼ
122327,12,232,千葉県,白井市,ｼﾛｲｼ
122335,12,233,千葉県,富里市,ﾄﾐｻﾄｼ
122343,12,234,千葉県,南房総市,ﾐﾅﾐﾎﾞｳｿｳｼ
122351,12,235,千葉県,匝瑳市,ｿｳｻｼ
122360,12,236,千葉県,香取市,ｶﾄﾘｼ
122378,12,237,千葉県,山武市,ｻﾝﾑｼ
122386,12,238,千葉県,いすみ市,ｲｽﾐｼ
122394,12,239,千葉県,大網白里市,ｵｵｱﾐｼﾗｻﾄｼ
123226,12,322,千葉県,酒々井町,ｼｽｲﾏﾁ
123293,12,329,千葉県,栄町,ｻｶｴﾏﾁ
123421,12,342,千葉県,神崎町,ｺｳｻﾞｷﾏﾁ
123471,12,347,千葉県,多古町,ﾀｺﾏﾁ
123498,12,349,千葉県,東庄町,ﾄｳﾉｼｮｳﾏﾁ
124036,12,403,千葉県,九十九里町,ｸｼﾞﾕｳｸﾘﾏﾁ
124095,12,409,千葉県,芝山町,ｼﾊﾞﾔﾏﾏﾁ
124109,12,410,千葉県,横芝光町,ﾖｺｼﾊﾞﾋｶﾘﾏﾁ
124214,12,421,千葉県,一宮町,ｲﾁﾉﾐﾔﾏﾁ
124222,12,422,千葉県,睦沢町,ﾑﾂｻﾞﾜﾏﾁ
124231,12,423,千葉県,長生村,ﾁｮｳｾｲﾑﾗ
124249,12,424,千葉県,白子町,ｼﾗｺﾏﾁ
124265,12,426,千葉県,長柄町,ﾅｶﾞﾗﾏﾁ
124273,12,427,千葉県,長南町,ﾁｮｳﾅﾝﾏﾁ
124419,12,441,千葉県,大多喜町,ｵｵﾀｷﾏﾁ
124435,12,443,千葉県,御宿町,ｵﾝｼﾞﾕｸﾏﾁ
124630,12,463,千葉県,鋸南町,ｷﾖﾅﾝﾏﾁ
130001,13,0,東京都,,
131016,13,101,東京都,千代田区,ﾁﾖﾀﾞｸ
131024,13,102,東京都,中央区,ﾁｭｳｵｳｸ
131032,13,103,東京都,港区,ﾐﾅﾄｸ
131041,13,104,東京都,新宿区,ｼﾝｼﾞｭｸｸ
131059,13,105,東京都,文京区,ﾌﾞﾝｷｮｳｸ
131067,13,106,東京都,台東区,ﾀｲﾄｳｸ
131075,13,107,東京都,墨田区,ｽﾐﾀﾞｸ
131083,13,108,東京都,江東区,ｺｳﾄｳｸ
131091,13,109,東京都,品川区,ｼﾅｶﾞﾜｸ
131105,13,110,東京都,目黒区,ﾒｸﾞﾛｸ
131113,13,111,東京都,大田区,ｵｵﾀｸ
131121,13,112,東京都,世田谷区,ｾﾀｶﾞﾔｸ
131130,13,113,東京都,渋谷区,ｼﾌﾞﾔｸ
131148,13,114,東京都,中野区,ﾅｶﾉｸ
131156,13,115,東京都,杉並区,ｽｷﾞﾅﾐｸ
131164,13,116,東京都,豊島区,ﾄｼﾏｸ
131172,13,117,東京都,北区,ｷﾀｸ
131181,13,118,東京都,荒川区,ｱﾗｶﾜｸ
131199,13,119,東京都,板橋区,ｲﾀﾊﾞｼｸ
131202,13,120,東京都,練馬区,ﾈﾘﾏｸ
131211,13,121,東京都,足立区,ｱﾀﾞﾁｸ
131229,13,122,東京都,葛飾区,ｶﾂｼｶｸ
131237,13,123,東京都,江戸川区,ｴﾄﾞｶﾞﾜｸ
132012,13,201,東京都,八王子市,ﾊﾁｵｳｼﾞｼ
132021,13,202,東京都,立川市,ﾀﾁｶﾜｼ
132039,13,203,東京都,武蔵野市,ﾑｻｼﾉｼ
132047,13,204,東京都,三鷹市,ﾐﾀｶｼ
132055,13,205,東京都,青梅市,ｵｳﾒｼ
132063,13,206,東京都,府中市,ﾌﾁｭｳｼ
132071,13,207,東京都,昭島市,ｱｷｼﾏｼ
132080,13,208,東京都,調布市,ﾁｮｳﾌｼ
132098,13,209,東京都,町田市,ﾏﾁﾀﾞｼ
132101,13,210,東京都,小金井市,ｺｶﾞﾈｲｼ
132110,13,211,東京都,小平市,ｺﾀﾞｲﾗｼ
132128,13,212,東京都,日野市,ﾋﾉｼ
132136,13,213,東京都,東村山市,ﾋｶﾞｼﾑﾗﾔﾏｼ
132144,13,214,東京都,国分寺市,ｺｸﾌﾞﾝｼﾞｼ
132152,13,215,東京都,国立市,ｸﾆﾀﾁｼ
132187,13,218,東京都,福生市,ﾌｯｻｼ
132195,13,219,東京都,狛江市,ｺﾏｴｼ
132209,13,220,東京都,東大和市,ﾋｶﾞｼﾔﾏﾄｼ
132217,13,221,東京都,清瀬市,ｷﾖｾｼ
132225,13,222,東京都,東久留米市,ﾋｶﾞｼｸﾙﾒｼ
132233,13,223,東京都,武蔵村山市,ﾑｻｼﾑﾗﾔﾏｼ
132241,13,224,東京都,多摩市,ﾀﾏｼ
132250,13,225,東京都,稲城市,ｲﾅｷﾞｼ
132276,13,227,東京都,羽村市,ﾊﾑﾗｼ
132284,13,228,東京都,あきる野市,ｱｷﾙﾉｼ
132292,13,229,東京都,西東京市,ﾆｼﾄｳｷｮｳｼ
133035,13,303,東京都,瑞穂町,ﾐｽﾞﾎﾏﾁ
133051,13,305,東京都,日の出町,ﾋﾉﾃﾞﾏﾁ
133078,13,307,東京都,檜原村,ﾋﾉﾊﾗﾑﾗ
133086,13,308,東京都,奥多摩町,ｵｸﾀﾏﾏﾁ
133612,13,361,東京都,大島町,ｵｵｼﾏﾏﾁ
133621,13,362,東京都,利島村,ﾄｼﾏﾑﾗ
133639,13,363,東京都,新島村,ﾆｲｼﾞﾏﾑﾗ
133647,13,364,東京都,神津島村,ｺｳﾂﾞｼﾏﾑﾗ
133817,13,381,東京都,三宅村,ﾐﾔｹﾑﾗ
133825,13,382,東京都,御蔵島村,ﾐｸﾗｼﾞﾏﾑﾗ
134015,13,401,東京都,八丈町,ﾊﾁｼﾞｮｳﾏﾁ
134023,13,402,東京都,青ヶ島村,ｱｵｶﾞｼﾏﾑﾗ
134210,13,421,東京都,小笠原村,ｵｶﾞｻﾜﾗﾑﾗ
140007,14,0,神奈川県,,
141003,14,100,神奈川県,横浜市,ﾖｺﾊﾏｼ
141305,14,130,神奈川県,川崎市,ｶﾜｻｷｼ
141500,14,150,神奈川県,相模原市,ｻｶﾞﾐﾊﾗｼ
142018,14,201,神奈川県,横須賀市,ﾖｺｽｶｼ
142034,14,203,神奈川県,平塚市,ﾋﾗﾂｶｼ
142042,14,204,神奈川県,鎌倉市,ｶﾏｸﾗｼ
142051,14,205,神奈川県,藤沢市,ﾌｼﾞｻﾜｼ
142069,14,206,神奈川県,小田原市,ｵﾀﾞﾜﾗｼ
142077,14,207,神奈川県,茅ヶ崎市,ﾁｶﾞｻｷｼ
142085,14,208,神奈川県,逗子市,ｽﾞｼｼ
142107,14,210,神奈川県,三浦市,ﾐｳﾗｼ
142115,14,211,神奈川県,秦野市,ﾊﾀﾞﾉｼ
142123,14,212,神奈川県,厚木市,ｱﾂｷﾞｼ
142131,14,213,神奈川県,大和市,ﾔﾏﾄｼ
142140,14,214,神奈川県,伊勢原市,ｲｾﾊﾗｼ
142158,14,215,神奈川県,海老名市,ｴﾋﾞﾅｼ
142166,14,216,神奈川県,座間市,ｻﾞﾏｼ
142174,14,217,神奈川県,南足柄市,ﾐﾅﾐｱｼｶﾞﾗｼ
142182,14,218,神奈川県,綾瀬市,ｱﾔｾｼ
143014,14,301,神奈川県,葉山町,ﾊﾔﾏﾏﾁ
143219,14,321,神奈川県,寒川町,ｻﾑｶﾜﾏﾁ
143413,14,341,神奈川県,大磯町,ｵｵｲｿﾏﾁ
143421,14,342,神奈川県,二宮町,ﾆﾉﾐﾔﾏﾁ
143618,14,361,神奈川県,中井町,ﾅｶｲﾏﾁ
143626,14,362,神奈川県,大井町,ｵｵｲﾏﾁ
143634,14,363,神奈川県,松田町,ﾏﾂﾀﾞﾏﾁ
143642,14,364,神奈川県,山北町,ﾔﾏｷﾀﾏﾁ
143669,14,366,神奈川県,開成町,ｶｲｾｲﾏﾁ
143821,14,382,神奈川県,箱根町,ﾊｺﾈﾏﾁ
143839,14,383,神奈川県,真鶴町,ﾏﾅﾂﾙﾏﾁ
143847,14,384,神奈川県,湯河原町,ﾕｶﾞﾜﾗﾏﾁ
144011,14,401,神奈川県,愛川町,ｱｲｶﾜﾏﾁ
144029,14,402,神奈川県,清川村,ｷﾖｶﾜﾑﾗ
150002,15,0,新潟県,,
151009,15,100,新潟県,新潟市,ﾆｲｶﾞﾀｼ
152021,15,202,新潟県,長岡市,ﾅｶﾞｵｶｼ
152048,15,204,新潟県,三条市,ｻﾝｼﾞｮｳｼ
152056,15,205,新潟県,柏崎市,ｶｼﾜｻﾞｷｼ
152064,15,206,新潟県,新発田市,ｼﾊﾞﾀｼ
152081,15,208,新潟県,小千谷市,ｵﾁﾞﾔｼ
152099,15,209,新潟県,加茂市,ｶﾓｼ
152102,15,210,新潟県,十日町市,ﾄｵｶﾏﾁｼ
152111,15,211,新潟県,見附市,ﾐﾂｹｼ
152129,15,212,新潟県,村上市,ﾑﾗｶﾐｼ
152137,15,213,新潟県,燕市,ﾂﾊﾞﾒｼ
152161,15,216,新潟県,糸魚川市,ｲﾄｲｶﾞﾜｼ
152170,15,217,新潟県,妙高市,ﾐｮｳｺｳｼ
152188,15,218,新潟県,五泉市,ｺﾞｾﾝｼ
152226,15,222,新潟県,上越市,ｼﾞｮｳｴﾂｼ
152234,15,223,新潟県,阿賀野市,ｱｶﾞﾉｼ
152242,15,224,新潟県,佐渡市,ｻﾄﾞｼ
152251,15,225,新潟県,魚沼市,ｳｵﾇﾏｼ
152269,15,226,新潟県,南魚沼市,ﾐﾅﾐｳｵﾇﾏｼ
152277,15,227,新潟県,胎内市,ﾀｲﾅｲｼ
153079,15,307,新潟県,聖籠町,ｾｲﾛｳﾏﾁ
153427,15,342,新潟県,弥彦村,ﾔﾋｺﾑﾗ
153613,15,361,新潟県,田上町,ﾀｶﾞﾐﾏﾁ
153851,15,385,新潟県,阿賀町,ｱｶﾞﾏﾁ
154059,15,405,新潟県,出雲崎町,ｲｽﾞﾓｻﾞｷﾏﾁ
154610,15,461,新潟県,湯沢町,ﾕｻﾞﾜﾏﾁ
154822,15,482,新潟県,津南町,ﾂﾅﾝﾏﾁ
155047,15,504,新潟県,刈羽村,ｶﾘﾜﾑﾗ
155811,15,581,新潟県,関川村,ｾｷｶﾜﾑﾗ
155861,15,586,新潟県,粟島浦村,ｱﾜｼﾏｳﾗﾑﾗ
160008,16,0,富山県,,
162019,16,201,富山県,富山市,ﾄﾔﾏｼ
162027,16,202,富山県,高岡市,ﾀｶｵｶｼ
162043,16,204,富山県,魚津市,ｳｵﾂﾞｼ
162051,16,205,富山県,氷見市,ﾋﾐｼ
162060,16,206,富山県,滑川市,ﾅﾒﾘｶﾜｼ
162078,16,207,富山県,黒部市,ｸﾛﾍﾞｼ
162086,16,208,富山県,砺波市,ﾄﾅﾐｼ
162094,16,209,富山県,小矢部市,ｵﾔﾍﾞｼ
162108,16,210,富山県,南砺市,ﾅﾝﾄｼ
162116,16,211,富山県,射水市,ｲﾐｽﾞｼ
163210,16,321,富山県,舟橋村,ﾌﾅﾊｼﾑﾗ
163228,16,322,富山県,上市町,ｶﾐｲﾁﾏﾁ
163236,16,323,富山県,立山町,ﾀﾃﾔﾏﾏﾁ
163422,16,342,富山県,入善町,ﾆｭｳｾﾞﾝﾏﾁ
163431,16,343,富山県,朝日町,ｱｻﾋﾏﾁ
170003,17,0,石川県,,
172014,17,201,石川県,金沢市,ｶﾅｻﾞﾜｼ
172022,17,202,石川県,七尾市,ﾅﾅｵｼ
172031,17,203,石川県,小松市,ｺﾏﾂｼ
172049,17,204,石川県,輪島市,ﾜｼﾞﾏｼ
172057,17,205,石川県,珠洲市,ｽｽﾞｼ
172065,17,206,石川県,加賀市,ｶｶﾞｼ
172073,17,207,石川県,羽咋市,ﾊｸｲｼ
172090,17,209,石川県,かほく市,ｶﾎｸｼ
172103,17,210,石川県,白山市,ﾊｸｻﾝｼ
172111,17,211,石川県,能美市,ﾉﾐｼ
172120,17,212,石川県,野々市市,ﾉﾉｲﾁｼ
173240,17,324,石川県,川北町,ｶﾜｷﾀﾏﾁ
